id,latitude,longitude,year,volcano,volcano_id,country,eruptions,eruption_1,eruption_2,volcanoes,volcanotyp,lastknowne,summit,elevation,url
612,-19.532,169.447,2010,Yasur,257100,Vanuatu,1774 Jul 2 (in or before) 卤 182 days,2022 Jan 27 (continuing),3,Melanesia and Australia,Stratovolcano,2022,361,1184,https://volcano.si.edu/volcano.cfm?vn=257100
613,-19.532,169.447,2011,Yasur,257100,Vanuatu,1774 Jul 2 (in or before) 卤 182 days,2022 Jan 27 (continuing),3,Melanesia and Australia,Stratovolcano,2022,361,1184,https://volcano.si.edu/volcano.cfm?vn=257100
614,-19.532,169.447,2012,Yasur,257100,Vanuatu,1774 Jul 2 (in or before) 卤 182 days,2022 Jan 27 (continuing),3,Melanesia and Australia,Stratovolcano,2022,361,1184,https://volcano.si.edu/volcano.cfm?vn=257100
615,-19.532,169.447,2013,Yasur,257100,Vanuatu,1774 Jul 2 (in or before) 卤 182 days,2022 Jan 27 (continuing),3,Melanesia and Australia,Stratovolcano,2022,361,1184,https://volcano.si.edu/volcano.cfm?vn=257100
616,-19.532,169.447,2014,Yasur,257100,Vanuatu,1774 Jul 2 (in or before) 卤 182 days,2022 Jan 27 (continuing),3,Melanesia and Australia,Stratovolcano,2022,361,1184,https://volcano.si.edu/volcano.cfm?vn=257100
617,-19.532,169.447,2015,Yasur,257100,Vanuatu,1774 Jul 2 (in or before) 卤 182 days,2022 Jan 27 (continuing),3,Melanesia and Australia,Stratovolcano,2022,361,1184,https://volcano.si.edu/volcano.cfm?vn=257100
618,-19.532,169.447,2016,Yasur,257100,Vanuatu,1774 Jul 2 (in or before) 卤 182 days,2022 Jan 27 (continuing),3,Melanesia and Australia,Stratovolcano,2022,361,1184,https://volcano.si.edu/volcano.cfm?vn=257100
619,-19.532,169.447,2017,Yasur,257100,Vanuatu,1774 Jul 2 (in or before) 卤 182 days,2022 Jan 27 (continuing),3,Melanesia and Australia,Stratovolcano,2022,361,1184,https://volcano.si.edu/volcano.cfm?vn=257100
620,-19.532,169.447,2018,Yasur,257100,Vanuatu,1774 Jul 2 (in or before) 卤 182 days,2022 Jan 27 (continuing),3,Melanesia and Australia,Stratovolcano,2022,361,1184,https://volcano.si.edu/volcano.cfm?vn=257100
621,-19.532,169.447,2019,Yasur,257100,Vanuatu,1774 Jul 2 (in or before) 卤 182 days,2022 Jan 27 (continuing),3,Melanesia and Australia,Stratovolcano,2022,361,1184,https://volcano.si.edu/volcano.cfm?vn=257100
622,-19.532,169.447,2020,Yasur,257100,Vanuatu,1774 Jul 2 (in or before) 卤 182 days,2022 Jan 27 (continuing),3,Melanesia and Australia,Stratovolcano,2022,361,1184,https://volcano.si.edu/volcano.cfm?vn=257100
623,-19.532,169.447,2021,Yasur,257100,Vanuatu,1774 Jul 2 (in or before) 卤 182 days,2022 Jan 27 (continuing),3,Melanesia and Australia,Stratovolcano,2022,361,1184,https://volcano.si.edu/volcano.cfm?vn=257100
624,-19.532,169.447,2022,Yasur,257100,Vanuatu,1774 Jul 2 (in or before) 卤 182 days,2022 Jan 27 (continuing),3,Melanesia and Australia,Stratovolcano,2022,361,1184,https://volcano.si.edu/volcano.cfm?vn=257100
625,-20.98,170.28,1996,Eastern Gemini Seamount,258001,France,1996 Feb 18,1996 Feb 22 (in or after),1,Melanesia and Australia,Submarine,1996,-80,-262,https://volcano.si.edu/volcano.cfm?vn=258001
626,12.278,93.858,1991,Barren Island,260010,India,1991 Apr 1,1991 Oct 31 卤 7 days,2,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
627,12.278,93.858,1994,Barren Island,260010,India,1994 Dec 20 (in or before),1995 Jun 5 卤 8 days,2,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
628,12.278,93.858,1995,Barren Island,260010,India,1994 Dec 20 (in or before),1995 Jun 5 卤 8 days,2,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
629,12.278,93.858,2005,Barren Island,260010,India,2005 May 26,2007 Dec 23 (?),2,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
630,12.278,93.858,2006,Barren Island,260010,India,2005 May 26,2007 Dec 23 (?),2,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
631,12.278,93.858,2007,Barren Island,260010,India,2005 May 26,2007 Dec 23 (?),2,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
632,12.278,93.858,2008,Barren Island,260010,India,2008 May 13,2010 Apr 19 (?),2,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
633,12.278,93.858,2009,Barren Island,260010,India,2008 May 13,2010 Apr 19 (?),2,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
634,12.278,93.858,2010,Barren Island,260010,India,2010 Sep 17,2011 Jun 22,2,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
635,12.278,93.858,2010,Barren Island,260010,India,2008 May 13,2010 Apr 19 (?),2,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
636,12.278,93.858,2011,Barren Island,260010,India,2010 Sep 17,2011 Jun 22,2,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
637,12.278,93.858,2013,Barren Island,260010,India,2013 Oct 12,2016 May 17 卤 1 days,2,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
638,12.278,93.858,2013,Barren Island,260010,India,2013 Feb 16,2013 Feb 16,1,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
639,12.278,93.858,2014,Barren Island,260010,India,2013 Oct 12,2016 May 17 卤 1 days,2,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
640,12.278,93.858,2015,Barren Island,260010,India,2013 Oct 12,2016 May 17 卤 1 days,2,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
641,12.278,93.858,2016,Barren Island,260010,India,2013 Oct 12,2016 May 17 卤 1 days,2,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
642,12.278,93.858,2017,Barren Island,260010,India,2017 Jan 15,2017 May 16 (?),2,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
643,12.278,93.858,2018,Barren Island,260010,India,2018 Sep 25,2022 Jan 27 (continuing),1,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
644,12.278,93.858,2019,Barren Island,260010,India,2018 Sep 25,2022 Jan 27 (continuing),1,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
645,12.278,93.858,2020,Barren Island,260010,India,2018 Sep 25,2022 Jan 27 (continuing),1,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
646,12.278,93.858,2021,Barren Island,260010,India,2018 Sep 25,2022 Jan 27 (continuing),1,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
647,12.278,93.858,2022,Barren Island,260010,India,2018 Sep 25,2022 Jan 27 (continuing),1,Indonesia,Stratovolcano,2022,354,1161,https://volcano.si.edu/volcano.cfm?vn=260010
648,4.903,96.289,1991,Peuet Sague,261030,Indonesia,1991 Jul 2 卤 182 days,Unknown,2,Indonesia,Complex,2000,2785,9137,https://volcano.si.edu/volcano.cfm?vn=261030
649,4.903,96.289,1998,Peuet Sague,261030,Indonesia,1998 Apr 19,1998 Apr 26 (?),1,Indonesia,Complex,2000,2785,9137,https://volcano.si.edu/volcano.cfm?vn=261030
650,4.903,96.289,1999,Peuet Sague,261030,Indonesia,1999 Mar 9 (?),1999 Apr 30 卤 3 days,1,Indonesia,Complex,2000,2785,9137,https://volcano.si.edu/volcano.cfm?vn=261030
651,4.903,96.289,2000,Peuet Sague,261030,Indonesia,2000 Dec 25,2000 Dec 26 (in or after),2,Indonesia,Complex,2000,2785,9137,https://volcano.si.edu/volcano.cfm?vn=261030
652,3.17,98.3919999999999,2010,Sinabung,261080,Indonesia,2010 Aug 27,2010 Sep 18 (?),2,Indonesia,Stratovolcano,2021,2460,8071,https://volcano.si.edu/volcano.cfm?vn=261080
653,3.17,98.3919999999999,2013,Sinabung,261080,Indonesia,2013 Sep 15,2018 Aug 30,4,Indonesia,Stratovolcano,2021,2460,8071,https://volcano.si.edu/volcano.cfm?vn=261080
654,3.17,98.3919999999999,2014,Sinabung,261080,Indonesia,2013 Sep 15,2018 Aug 30,4,Indonesia,Stratovolcano,2021,2460,8071,https://volcano.si.edu/volcano.cfm?vn=261080
655,3.17,98.3919999999999,2015,Sinabung,261080,Indonesia,2013 Sep 15,2018 Aug 30,4,Indonesia,Stratovolcano,2021,2460,8071,https://volcano.si.edu/volcano.cfm?vn=261080
656,3.17,98.3919999999999,2016,Sinabung,261080,Indonesia,2013 Sep 15,2018 Aug 30,4,Indonesia,Stratovolcano,2021,2460,8071,https://volcano.si.edu/volcano.cfm?vn=261080
657,3.17,98.3919999999999,2017,Sinabung,261080,Indonesia,2013 Sep 15,2018 Aug 30,4,Indonesia,Stratovolcano,2021,2460,8071,https://volcano.si.edu/volcano.cfm?vn=261080
658,3.17,98.3919999999999,2018,Sinabung,261080,Indonesia,2013 Sep 15,2018 Aug 30,4,Indonesia,Stratovolcano,2021,2460,8071,https://volcano.si.edu/volcano.cfm?vn=261080
659,3.17,98.3919999999999,2019,Sinabung,261080,Indonesia,2019 Feb 6 (?),2019 Jun 9,4,Indonesia,Stratovolcano,2021,2460,8071,https://volcano.si.edu/volcano.cfm?vn=261080
660,3.17,98.3919999999999,2020,Sinabung,261080,Indonesia,2020 Aug 8,2021 Sep 23,3,Indonesia,Stratovolcano,2021,2460,8071,https://volcano.si.edu/volcano.cfm?vn=261080
661,3.17,98.3919999999999,2021,Sinabung,261080,Indonesia,2020 Aug 8,2021 Sep 23,3,Indonesia,Stratovolcano,2021,2460,8071,https://volcano.si.edu/volcano.cfm?vn=261080
662,-0.38,100.474,1991,Marapi,261140,Indonesia,1987 Jan 15,1994 Aug 12 (in or after),2,Indonesia,Complex,2018,2885,9465,https://volcano.si.edu/volcano.cfm?vn=261140
663,-0.38,100.474,1992,Marapi,261140,Indonesia,1987 Jan 15,1994 Aug 12 (in or after),2,Indonesia,Complex,2018,2885,9465,https://volcano.si.edu/volcano.cfm?vn=261140
664,-0.38,100.474,1993,Marapi,261140,Indonesia,1987 Jan 15,1994 Aug 12 (in or after),2,Indonesia,Complex,2018,2885,9465,https://volcano.si.edu/volcano.cfm?vn=261140
665,-0.38,100.474,1994,Marapi,261140,Indonesia,1987 Jan 15,1994 Aug 12 (in or after),2,Indonesia,Complex,2018,2885,9465,https://volcano.si.edu/volcano.cfm?vn=261140
666,-0.38,100.474,1999,Marapi,261140,Indonesia,1999 Apr 16 (in or before) 卤 15 days,1999 Sep 16 (in or after) 卤 15 days,2,Indonesia,Complex,2018,2885,9465,https://volcano.si.edu/volcano.cfm?vn=261140
667,-0.38,100.474,2000,Marapi,261140,Indonesia,2000 Mar 11,2000 Apr 3 (in or after),2,Indonesia,Complex,2018,2885,9465,https://volcano.si.edu/volcano.cfm?vn=261140
668,-0.38,100.474,2001,Marapi,261140,Indonesia,2001 Apr 13,2001 Jun 5,2,Indonesia,Complex,2018,2885,9465,https://volcano.si.edu/volcano.cfm?vn=261140
669,-0.38,100.474,2004,Marapi,261140,Indonesia,2004 Aug 5,2004 Aug 5 (?),2,Indonesia,Complex,2018,2885,9465,https://volcano.si.edu/volcano.cfm?vn=261140
670,-0.38,100.474,2011,Marapi,261140,Indonesia,2011 Aug 3,2011 Oct 12,2,Indonesia,Complex,2018,2885,9465,https://volcano.si.edu/volcano.cfm?vn=261140
671,-0.38,100.474,2012,Marapi,261140,Indonesia,2012 Sep 26,2012 Sep 26,1,Indonesia,Complex,2018,2885,9465,https://volcano.si.edu/volcano.cfm?vn=261140
672,-0.38,100.474,2012,Marapi,261140,Indonesia,2012 Mar 1 卤 3 days,2012 May 18,1,Indonesia,Complex,2018,2885,9465,https://volcano.si.edu/volcano.cfm?vn=261140
673,-0.38,100.474,2014,Marapi,261140,Indonesia,2014 Feb 3 卤 2 days,2014 Feb 26,1,Indonesia,Complex,2018,2885,9465,https://volcano.si.edu/volcano.cfm?vn=261140
674,-0.38,100.474,2015,Marapi,261140,Indonesia,2015 Nov 14,2015 Nov 14,1,Indonesia,Complex,2018,2885,9465,https://volcano.si.edu/volcano.cfm?vn=261140
675,-0.38,100.474,2017,Marapi,261140,Indonesia,2017 Jun 4,2017 Jun 4,1,Indonesia,Complex,2018,2885,9465,https://volcano.si.edu/volcano.cfm?vn=261140
676,-0.38,100.474,2018,Marapi,261140,Indonesia,2018 Apr 27,2018 May 2,2,Indonesia,Complex,2018,2885,9465,https://volcano.si.edu/volcano.cfm?vn=261140
677,-0.979,100.680999999999,2001,Talang,261160,Indonesia,2001 Sep 25,2001 Nov 15 卤 3 days,1,Indonesia,Stratovolcano,2007,2575,8448,https://volcano.si.edu/volcano.cfm?vn=261160
678,-0.979,100.680999999999,2005,Talang,261160,Indonesia,2005 Apr 12 (?),2005 Jul 18 (?),2,Indonesia,Stratovolcano,2007,2575,8448,https://volcano.si.edu/volcano.cfm?vn=261160
679,-0.979,100.680999999999,2006,Talang,261160,Indonesia,2006 Sep 10,2006 Sep 10,1,Indonesia,Stratovolcano,2007,2575,8448,https://volcano.si.edu/volcano.cfm?vn=261160
680,-0.979,100.680999999999,2007,Talang,261160,Indonesia,2007 Nov 27,2007 Dec 16 (?) 卤 15 days,2,Indonesia,Stratovolcano,2007,2575,8448,https://volcano.si.edu/volcano.cfm?vn=261160
681,-0.979,100.680999999999,2007,Talang,261160,Indonesia,2007 Mar 19,2007 Jun 22 卤 3 days,2,Indonesia,Stratovolcano,2007,2575,8448,https://volcano.si.edu/volcano.cfm?vn=261160
682,-1.697,101.263999999999,1996,Kerinci,261170,Indonesia,1996 Aug 16 卤 15 days,1996 Oct 16 (?) 卤 15 days,1,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
683,-1.697,101.263999999999,1998,Kerinci,261170,Indonesia,1998 Nov 3,Unknown,2,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
684,-1.697,101.263999999999,1998,Kerinci,261170,Indonesia,1998 Jul 4,1998 Jul 4,2,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
685,-1.697,101.263999999999,1999,Kerinci,261170,Indonesia,1999 Mar 16 (in or before) 卤 15 days,1999 Sep 16 (in or after) 卤 15 days,2,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
686,-1.697,101.263999999999,2001,Kerinci,261170,Indonesia,2001 May 12,2002 Aug 27 (?),2,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
687,-1.697,101.263999999999,2002,Kerinci,261170,Indonesia,2001 May 12,2002 Aug 27 (?),2,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
688,-1.697,101.263999999999,2004,Kerinci,261170,Indonesia,2004 Jun 22 (?),2004 Oct 24 (?),2,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
689,-1.697,101.263999999999,2007,Kerinci,261170,Indonesia,2007 Sep 9,2007 Sep 9,1,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
690,-1.697,101.263999999999,2008,Kerinci,261170,Indonesia,2008 Mar 24,Unknown,1,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
691,-1.697,101.263999999999,2009,Kerinci,261170,Indonesia,2009 Apr 1 (?),2009 Jun 19 (?),1,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
692,-1.697,101.263999999999,2011,Kerinci,261170,Indonesia,2011 Dec 15,2011 Dec 15,1,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
693,-1.697,101.263999999999,2013,Kerinci,261170,Indonesia,2013 Jun 2,2013 Jun 2,2,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
694,-1.697,101.263999999999,2016,Kerinci,261170,Indonesia,2016 Nov 15,2016 Nov 21,1,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
695,-1.697,101.263999999999,2016,Kerinci,261170,Indonesia,2016 Mar 31,2016 Jun 9,2,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
696,-1.697,101.263999999999,2017,Kerinci,261170,Indonesia,2017 Aug 13,2017 Aug 13,1,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
697,-1.697,101.263999999999,2018,Kerinci,261170,Indonesia,2018 Apr 21,2021 Jun 13,1,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
698,-1.697,101.263999999999,2019,Kerinci,261170,Indonesia,2018 Apr 21,2021 Jun 13,1,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
699,-1.697,101.263999999999,2020,Kerinci,261170,Indonesia,2018 Apr 21,2021 Jun 13,1,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
700,-1.697,101.263999999999,2021,Kerinci,261170,Indonesia,2018 Apr 21,2021 Jun 13,1,Indonesia,Stratovolcano,2021,3800,12467,https://volcano.si.edu/volcano.cfm?vn=261170
701,-3.522,102.614999999999,2000,Kaba,261220,Indonesia,2000 Aug 22 (?),2000 Aug 27 (?),1,Indonesia,Stratovolcano,2000,1940,6365,https://volcano.si.edu/volcano.cfm?vn=261220
702,-4.016,103.120999999999,1994,Dempo,261230,Indonesia,1994 Oct 16 卤 15 days,1994 Oct 16 卤 15 days,1,Indonesia,Stratovolcano(es),2017,3142,10308,https://volcano.si.edu/volcano.cfm?vn=261230
703,-4.016,103.120999999999,2006,Dempo,261230,Indonesia,2006 Sep 25,2006 Sep 25,1,Indonesia,Stratovolcano(es),2017,3142,10308,https://volcano.si.edu/volcano.cfm?vn=261230
704,-4.016,103.120999999999,2009,Dempo,261230,Indonesia,2009 Jan 1,2009 Jan 1,1,Indonesia,Stratovolcano(es),2017,3142,10308,https://volcano.si.edu/volcano.cfm?vn=261230
705,-4.016,103.120999999999,2017,Dempo,261230,Indonesia,2017 Nov 9,2017 Nov 9,1,Indonesia,Stratovolcano(es),2017,3142,10308,https://volcano.si.edu/volcano.cfm?vn=261230
706,-6.102,105.423,1992,Krakatau,262000,Indonesia,1992 Nov 7,1993 Oct 16 卤 15 days,1,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
707,-6.102,105.423,1993,Krakatau,262000,Indonesia,1992 Nov 7,1993 Oct 16 卤 15 days,1,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
708,-6.102,105.423,1994,Krakatau,262000,Indonesia,1994 Mar 19,1995 Jun 16 (in or after) 卤 15 days,2,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
709,-6.102,105.423,1995,Krakatau,262000,Indonesia,1994 Mar 19,1995 Jun 16 (in or after) 卤 15 days,2,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
710,-6.102,105.423,1996,Krakatau,262000,Indonesia,1996 Jul 16 (in or before) 卤 15 days,1996 Oct 16 (in or after) 卤 15 days,2,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
711,-6.102,105.423,1997,Krakatau,262000,Indonesia,1997 Mar 16 (in or before) 卤 15 days,1997 May 16 (in or after) 卤 15 days,2,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
712,-6.102,105.423,1999,Krakatau,262000,Indonesia,1999 Feb 5,1999 Aug 16 (in or after) 卤 15 days,2,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
713,-6.102,105.423,2000,Krakatau,262000,Indonesia,2000 May 29,2000 Oct 30 (?),1,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
714,-6.102,105.423,2001,Krakatau,262000,Indonesia,2001 Jul 21,2001 Sep 17 (?),1,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
715,-6.102,105.423,2007,Krakatau,262000,Indonesia,2007 Oct 23,2008 Aug 30 (?),2,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
716,-6.102,105.423,2008,Krakatau,262000,Indonesia,2007 Oct 23,2008 Aug 30 (?),2,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
717,-6.102,105.423,2009,Krakatau,262000,Indonesia,2009 Mar 25 (?),2009 Sep 16 (?) 卤 15 days,2,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
718,-6.102,105.423,2010,Krakatau,262000,Indonesia,2010 Oct 25 (?),2011 Mar 9 卤 8 days,2,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
719,-6.102,105.423,2011,Krakatau,262000,Indonesia,2011 Jul 31,2012 Sep 9 卤 1 days,2,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
720,-6.102,105.423,2011,Krakatau,262000,Indonesia,2010 Oct 25 (?),2011 Mar 9 卤 8 days,2,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
721,-6.102,105.423,2012,Krakatau,262000,Indonesia,2011 Jul 31,2012 Sep 9 卤 1 days,2,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
722,-6.102,105.423,2014,Krakatau,262000,Indonesia,2014 Mar 31,2014 Mar 31,1,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
723,-6.102,105.423,2017,Krakatau,262000,Indonesia,2017 Feb 19,2017 Feb 19,1,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
724,-6.102,105.423,2018,Krakatau,262000,Indonesia,2018 Jun 18,2020 Apr 17,3,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
725,-6.102,105.423,2019,Krakatau,262000,Indonesia,2018 Jun 18,2020 Apr 17,3,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
726,-6.102,105.423,2020,Krakatau,262000,Indonesia,2018 Jun 18,2020 Apr 17,3,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
727,-6.102,105.423,2021,Krakatau,262000,Indonesia,2021 May 25,2021 Nov 7,0,Indonesia,Caldera,2021,155,509,https://volcano.si.edu/volcano.cfm?vn=262000
728,-6.77,107.599999999999,2013,Tangkuban Parahu,263090,Indonesia,2013 Oct 5,2013 Oct 5,1,Indonesia,Stratovolcano,2019,2084,6837,https://volcano.si.edu/volcano.cfm?vn=263090
729,-6.77,107.599999999999,2013,Tangkuban Parahu,263090,Indonesia,2013 Feb 21,2013 Mar 6,2,Indonesia,Stratovolcano,2019,2084,6837,https://volcano.si.edu/volcano.cfm?vn=263090
730,-6.77,107.599999999999,2019,Tangkuban Parahu,263090,Indonesia,2019 Jul 26,2019 Sep 17,1,Indonesia,Stratovolcano,2019,2084,6837,https://volcano.si.edu/volcano.cfm?vn=263090
731,-7.32,107.73,2002,Papandayan,263100,Indonesia,2002 Nov 11,2002 Dec 19 卤 3 days,2,Indonesia,Stratovolcano(es),2002,2665,8743,https://volcano.si.edu/volcano.cfm?vn=263100
732,-7.242,109.207999999999,1999,Slamet,263180,Indonesia,1999 May 1 (?),1999 Sep 16 (?) 卤 15 days,1,Indonesia,Stratovolcano,2014,3428,11247,https://volcano.si.edu/volcano.cfm?vn=263180
733,-7.242,109.207999999999,2009,Slamet,263180,Indonesia,2009 Apr 21,2009 Jun 22 (?),1,Indonesia,Stratovolcano,2014,3428,11247,https://volcano.si.edu/volcano.cfm?vn=263180
734,-7.242,109.207999999999,2014,Slamet,263180,Indonesia,2014 Mar 8,2014 Sep 17,2,Indonesia,Stratovolcano,2014,3428,11247,https://volcano.si.edu/volcano.cfm?vn=263180
735,-7.2,109.879,1993,Dieng Volcanic Complex,263200,Indonesia,1993 Jan 23,1993 Jan 23 (?),1,Indonesia,Complex,2021,2565,8415,https://volcano.si.edu/volcano.cfm?vn=263200
736,-7.2,109.879,1996,Dieng Volcanic Complex,263200,Indonesia,1996 Dec 31,1996 Dec 31,1,Indonesia,Complex,2021,2565,8415,https://volcano.si.edu/volcano.cfm?vn=263200
737,-7.2,109.879,2003,Dieng Volcanic Complex,263200,Indonesia,2003 Jul 16 卤 15 days,2003 Jul 16 卤 15 days,1,Indonesia,Complex,2021,2565,8415,https://volcano.si.edu/volcano.cfm?vn=263200
738,-7.2,109.879,2009,Dieng Volcanic Complex,263200,Indonesia,2009 Sep 27,2009 Sep 27,1,Indonesia,Complex,2021,2565,8415,https://volcano.si.edu/volcano.cfm?vn=263200
739,-7.2,109.879,2009,Dieng Volcanic Complex,263200,Indonesia,2009 Jan 15,2009 Jan 15,1,Indonesia,Complex,2021,2565,8415,https://volcano.si.edu/volcano.cfm?vn=263200
740,-7.2,109.879,2017,Dieng Volcanic Complex,263200,Indonesia,2017 Apr 30,2017 Jul 2,1,Indonesia,Complex,2021,2565,8415,https://volcano.si.edu/volcano.cfm?vn=263200
741,-7.2,109.879,2018,Dieng Volcanic Complex,263200,Indonesia,2018 Apr 1,2018 Apr 1,1,Indonesia,Complex,2021,2565,8415,https://volcano.si.edu/volcano.cfm?vn=263200
742,-7.2,109.879,2021,Dieng Volcanic Complex,263200,Indonesia,2021 Apr 29,2021 Apr 29,0,Indonesia,Complex,2021,2565,8415,https://volcano.si.edu/volcano.cfm?vn=263200
743,-7.54,110.445999999999,1992,Merapi,263250,Indonesia,1992 Jan 20,2002 Oct 19 (?),2,Indonesia,Stratovolcano,2022,2910,9547,https://volcano.si.edu/volcano.cfm?vn=263250
744,-7.54,110.445999999999,1993,Merapi,263250,Indonesia,1992 Jan 20,2002 Oct 19 (?),2,Indonesia,Stratovolcano,2022,2910,9547,https://volcano.si.edu/volcano.cfm?vn=263250
745,-7.54,110.445999999999,1994,Merapi,263250,Indonesia,1992 Jan 20,2002 Oct 19 (?),2,Indonesia,Stratovolcano,2022,2910,9547,https://volcano.si.edu/volcano.cfm?vn=263250
746,-7.54,110.445999999999,1995,Merapi,263250,Indonesia,1992 Jan 20,2002 Oct 19 (?),2,Indonesia,Stratovolcano,2022,2910,9547,https://volcano.si.edu/volcano.cfm?vn=263250
747,-7.54,110.445999999999,1996,Merapi,263250,Indonesia,1992 Jan 20,2002 Oct 19 (?),2,Indonesia,Stratovolcano,2022,2910,9547,https://volcano.si.edu/volcano.cfm?vn=263250
748,-7.54,110.445999999999,1997,Merapi,263250,Indonesia,1992 Jan 20,2002 Oct 19 (?),2,Indonesia,Stratovolcano,2022,2910,9547,https://volcano.si.edu/volcano.cfm?vn=263250
